remboursement_id,credit_id,date_echeance,date_paiement,montant_attendu,montant_paye,jours_retard,statut_remboursement
R00000333,CR000012,2025-09-20,2025-09-22,1748.17,1748.17,2,Payé en retard
R00000334,CR000012,2025-10-20,2025-10-15,1748.17,1748.17,0,Payé à temps
R00000335,CR000012,2025-11-20,2025-11-23,1748.17,1748.17,3,Payé en retard
R00000336,CR000012,2025-12-20,2025-12-21,1748.17,1748.17,1,Payé en retard
R00000337,CR000012,2026-01-20,2026-01-15,1748.17,1748.17,0,Payé à temps
R00000338,CR000012,2026-02-20,2026-02-15,1748.17,1748.17,0,Payé à temps
R00000339,CR000012,2026-03-20,2026-03-20,1748.17,1748.17,0,Payé à temps
R00000340,CR000012,2026-04-20,2026-04-17,1748.17,1748.17,0,Payé à temps
R00000341,CR000012,2026-05-20,2026-05-19,1748.17,1748.17,0,Payé à temps
R00000342,CR000012,2026-06-20,2026-08-29,1748.17,1748.17,70,Payé en retard
R00000343,CR000013,2022-07-02,2022-06-29,559.84,559.84,0,Payé à temps
R00000344,CR000013,2022-08-02,2022-07-29,559.84,559.84,0,Payé à temps
R00000345,CR000013,2022-09-02,2022-09-03,559.84,559.84,1,Payé en retard
R00000346,CR000013,2022-10-02,2022-10-03,559.84,559.84,1,Payé en retard
R00000347,CR000013,2022-11-02,2022-10-28,559.84,559.84,0,Payé à temps
R00000348,CR000013,2022-12-02,2022-11-28,559.84,559.84,0,Payé à temps
R00000349,CR000013,2023-01-02,2023-01-05,559.84,559.84,3,Payé en retard
R00000350,CR000013,2023-02-02,2023-02-05,559.84,559.84,3,Payé en retard
R00000351,CR000013,2023-03-02,2023-02-27,559.84,559.84,0,Payé à temps
R00000352,CR000013,2023-04-02,2023-04-02,559.84,559.84,0,Payé à temps
R00000353,CR000013,2023-05-02,2023-04-27,559.84,559.84,0,Payé à temps
R00000354,CR000013,2023-06-02,2023-05-30,559.84,559.84,0,Payé à temps
R00000355,CR000013,2023-07-02,2023-07-01,559.84,559.84,0,Payé à temps
R00000356,CR000013,2023-08-02,2023-08-03,559.84,559.84,1,paye a temps
R00000357,CR000013,2023-09-02,2023-09-05,559.84,559.84,3,Payé en retard
R00000358,CR000013,2023-10-02,2023-10-03,559.84,559.84,1,Payé en retard
R00000359,CR000013,2023-11-02,2023-10-31,559.84,559.84,0,Payé à temps
R00000360,CR000013,2023-12-02,2023-12-01,559.84,559.84,0,Payé à temps
R00000361,CR000013,2024-01-02,2024-01-05,559.84,559.84,3,Payé en retard
R00000362,CR000013,2024-02-02,2024-01-28,559.84,559.84,0,Payé à temps
R00000363,CR000013,2024-03-02,2024-03-04,559.84,559.84,2,Payé en retard
R00000364,CR000013,2024-04-02,2024-04-03,559.84,559.84,1,Payé en retard
R00000365,CR000013,2024-05-02,2024-05-02,559.84,559.84,0,Payé à temps
R00000366,CR000013,2024-06-02,2024-06-04,559.84,559.84,2,Payé en retard
R00000367,CR000013,2024-07-02,2024-07-04,559.84,559.84,2,Payé en retard
R00000368,CR000013,2024-08-02,2024-07-29,559.84,559.84,0,Payé à temps
R00000369,CR000013,2024-09-02,2024-09-01,559.84,559.84,0,Payé à temps
R00000370,CR000013,2024-10-02,2024-09-29,559.84,559.84,0,Payé à temps
R00000371,CR000013,2024-11-02,2024-10-28,559.84,559.84,0,Payé à temps
R00000372,CR000013,2024-12-02,2024-12-04,559.84,559.84,2,Payé en retard
R00000373,CR000013,2025-01-02,2025-01-05,559.84,559.84,3,Payé en retard
R00000374,CR000013,2025-02-02,2025-02-05,559.84,559.84,3,Payé en retard
R00000375,CR000013,2025-03-02,2025-03-05,559.84,559.84,3,Payé en retard
R00000376,CR000013,2025-04-02,2025-04-02,559.84,559.84,0,Payé à temps
R00000377,CR000013,2025-05-02,2025-05-01,559.84,559.84,0,Payé à temps
R00000378,CR000013,2025-06-02,2025-05-28,559.84,559.84,0,Payé à temps
R00000379,CR000013,2025-07-02,2025-06-30,559.84,559.84,0,Payé à temps
R00000380,CR000013,2025-08-02,2025-08-05,559.84,559.84,3,Payé en retard
R00000381,CR000013,2025-09-02,2025-09-01,559.84,559.84,0,Payé à temps
R00000382,CR000013,2025-10-02,2025-10-04,559.84,559.84,2,Payé en retard
R00000383,CR000013,2025-11-02,2025-10-29,559.84,559.84,0,paye a temps
R00000384,CR000013,2025-12-02,2025-11-30,559.84,559.84,0,Payé à temps
R00000385,CR000013,2026-01-02,2026-01-05,559.84,559.84,3,Payé en retard
R00000386,CR000013,2026-02-02,2026-02-05,559.84,559.84,3,Payé en retard
R00000387,CR000013,2026-03-02,2026-02-27,559.84,559.84,0,Payé à temps
R00000388,CR000013,2026-04-02,2026-04-01,559.84,559.84,0,Payé à temps
R00000389,CR000013,2026-05-02,2026-05-03,559.84,559.84,1,Payé en retard
R00000390,CR000013,2026-06-02,2026-05-31,559.84,559.84,0,Payé à temps
R00000391,CR000014,2021-04-02,2021-04-01,678.6,678.6,0,Payé à temps
R00000392,CR000014,2021-05-02,2021-05-03,678.6,678.6,1,Payé en retard
R00000393,CR000014,2021-06-02,2021-05-31,678.6,678.6,0,Payé à temps
R00000394,CR000014,2021-07-02,2021-07-03,678.6,678.6,1,Payé en retard
R00000395,CR000014,2021-08-02,2021-07-30,678.6,678.6,0,Payé à temps
R00000396,CR000014,2021-09-02,2021-08-28,678.6,678.6,0,Payé à temps
R00000397,CR000014,2021-10-02,2021-10-05,678.6,678.6,3,Payé en retard
R00000398,CR000014,2021-11-02,2021-10-28,678.6,678.6,0,Payé à temps
R00000399,CR000014,2021-12-02,2021-11-28,678.6,678.6,0,Payé à temps
R00000400,CR000014,2022-01-02,2022-01-05,678.6,678.6,3,Payé en retard
R00000401,CR000014,2022-02-02,2022-01-31,678.6,678.6,0,Payé à temps
R00000402,CR000014,2022-03-02,2022-03-04,678.6,678.6,2,Payé en retard
R00000403,CR000014,2022-04-02,2022-04-04,678.6,678.6,2,Payé en retard
R00000404,CR000014,2022-05-02,2022-04-28,678.6,678.6,0,Payé à temps
R00000405,CR000014,2022-06-02,2022-06-01,678.6,678.6,0,Payé à temps
R00000406,CR000014,2022-07-02,2022-06-27,678.6,678.6,0,Payé à temps
R00000407,CR000014,2022-08-02,2022-08-03,678.6,678.6,1,Payé en retard
R00000408,CR000014,2022-09-02,2022-09-04,678.6,678.6,2,Payé en retard
R00000409,CR000014,2022-10-02,2022-10-02,678.6,678.6,0,Payé à temps
R00000410,CR000014,2022-11-02,2022-11-05,678.6,678.6,3,Payé en retard
R00000411,CR000014,2022-12-02,2022-12-01,678.6,678.6,0,Payé à temps
R00000412,CR000014,2023-01-02,2023-01-01,678.6,678.6,0,Payé à temps
R00000413,CR000014,2023-02-02,2023-01-29,678.6,678.6,0,Payé à temps
R00000414,CR000014,2023-03-02,2023-03-05,678.6,678.6,3,Payé en retard
R00000415,CR000015,2025-02-28,2025-02-26,698.5,698.5,0,Payé à temps
R00000416,CR000015,2025-03-28,2025-03-30,698.5,698.5,2,Payé en retard
R00000417,CR000015,2025-04-28,2025-04-26,698.5,698.5,0,Payé à temps
R00000418,CR000015,2025-05-28,2025-05-25,698.5,698.5,0,Payé à temps
R00000419,CR000015,2025-06-28,2025-06-25,698.5,698.5,0,Payé à temps
R00000420,CR000015,2025-07-28,2025-07-30,698.5,698.5,2,Payé en retard
R00000421,CR000015,2025-08-28,2025-08-23,698.5,698.5,0,Payé à temps
R00000422,CR000015,2025-09-28,2025-09-30,698.5,698.5,2,Payé en retard
R00000423,CR000015,2025-10-28,2025-10-26,698.5,698.5,0,Payé à temps
R00000424,CR000015,2025-11-28,2026-02-03,698.5,698.5,67,Payé en retard
R00000425,CR000015,2025-12-28,2026-01-04,698.5,698.5,7,Payé en retard
R00000426,CR000015,2026-01-28,2026-01-28,698.5,698.5,0,Payé à temps
R00000427,CR000015,2026-02-28,2026-05-05,698.5,698.5,66,Payé en retard
R00000428,CR000015,2026-03-28,2026-03-31,698.5,698.5,3,Payé en retard
R00000429,CR000015,2026-04-28,2026-05-01,698.5,698.5,3,Payé en retard
R00000430,CR000015,2026-05-28,2026-05-30,698.5,698.5,2,Payé en retard
R00000431,CR000015,2026-06-28,2026-06-28,698.5,698.5,0,Payé à temps
R00000432,CR000016,2022-01-14,2022-01-12,253.82,253.82,0,Payé à temps
R00000433,CR000016,2022-02-14,2022-02-15,253.82,253.82,1,Payé en retard
R00000434,CR000016,2022-03-14,2022-03-10,253.82,253.82,0,Payé à temps
R00000435,CR000016,2022-04-14,2022-04-15,253.82,253.82,1,Payé en retard
R00000436,CR000016,2022-05-14,2022-05-11,253.82,253.82,0,Payé à temps
R00000437,CR000016,2022-06-14,2022-06-16,253.82,253.82,2,Payé en retard
R00000438,CR000016,2022-07-14,2022-08-31,253.82,253.82,48,Payé en retard
R00000439,CR000016,2022-08-14,2022-08-15,253.82,253.82,1,Payé en retard
R00000440,CR000016,2022-09-14,2022-09-20,253.82,253.82,6,Payé en retard
R00000441,CR000016,2022-10-14,2022-10-09,253.82,253.82,0,Payé à temps
R00000442,CR000016,2022-11-14,2022-11-14,253.82,253.82,0,Payé à temps
R00000443,CR000016,2022-12-14,2022-12-12,253.82,253.82,0,Payé à temps
R00000444,CR000016,2023-01-14,2023-01-12,253.82,253.82,0,Payé à temps
R00000445,CR000016,2023-02-14,2023-02-13,253.82,253.82,0,Payé à temps
R00000446,CR000016,2023-03-14,2023-03-17,253.82,253.82,3,Payé en retard
R00000447,CR000016,2023-04-14,2023-04-14,253.82,253.82,0,Payé à temps
R00000448,CR000016,2023-05-14,2023-05-13,253.82,253.82,0,Payé à temps
R00000449,CR000016,2023-06-14,2023-06-12,253.82,253.82,0,Payé à temps
R00000450,CR000016,2023-07-14,2023-07-13,253.82,253.82,0,Payé à temps
R00000451,CR000016,2023-08-14,2023-08-14,253.82,253.82,0,Payé à temps
R00000452,CR000016,2023-09-14,2023-11-16,253.82,253.82,63,Payé en retard
R00000453,CR000016,2023-10-14,2023-10-17,253.82,253.82,3,Payé en retard
R00000454,CR000016,2023-11-14,2023-11-13,253.82,253.82,0,Payé à temps
R00000455,CR000016,2023-12-14,2024-01-29,253.82,253.82,46,Payé en retard
R00000456,CR000016,2024-01-14,2024-01-16,253.82,253.82,2,Payé en retard
R00000457,CR000016,2024-02-14,2024-05-13,253.82,253.82,89,Payé en retard
R00000458,CR000016,2024-03-14,2024-03-17,253.82,253.82,3,Payé en retard
R00000459,CR000016,2024-04-14,2024-04-12,253.82,253.82,0,Payé à temps
R00000460,CR000016,2024-05-14,2024-05-10,253.82,253.82,0,Payé à temps
R00000461,CR000016,2024-06-14,2024-08-29,253.82,253.82,76,Payé en retard
R00000462,CR000016,2024-07-14,2024-07-10,253.82,253.82,0,Payé à temps
R00000463,CR000016,2024-08-14,2024-08-17,253.82,253.82,3,Payé en retard
R00000464,CR000016,2024-09-14,2024-09-10,253.82,253.82,0,Payé à temps
R00000465,CR000016,2024-10-14,2024-10-14,253.82,253.82,0,Payé à temps
R00000466,CR000016,2024-11-14,2024-11-10,253.82,253.82,0,Payé à temps
R00000467,CR000016,2024-12-14,2024-12-11,253.82,253.82,0,Payé à temps
R00000468,CR000016,2025-01-14,2025-01-12,253.82,253.82,0,Payé à temps
R00000469,CR000016,2025-02-14,2025-02-12,253.82,253.82,0,Payé à temps
R00000470,CR000016,2025-03-14,2025-03-12,253.82,253.82,0,Payé à temps
R00000471,CR000016,2025-04-14,2025-04-12,253.82,253.82,0,Payé à temps
R00000472,CR000016,2025-05-14,2025-05-10,253.82,253.82,0,Payé à temps
R00000473,CR000016,2025-06-14,2025-06-09,253.82,253.82,0,Payé à temps
R00000474,CR000016,2025-07-14,2025-07-13,253.82,253.82,0,Payé à temps
R00000475,CR000016,2025-08-14,2025-09-23,253.82,253.82,40,Payé en retard
R00000476,CR000016,2025-09-14,2025-09-13,253.82,253.82,0,Payé à temps
R00000477,CR000016,2025-10-14,2025-10-14,253.82,253.82,0,Payé à temps
R00000478,CR000016,2025-11-14,2025-11-13,253.82,253.82,0,Payé à temps
R00000479,CR000016,2025-12-14,2025-12-10,253.82,253.82,0,Payé à temps
R00000480,CR000017,2025-07-14,2025-07-11,447.34,447.34,0,Payé à temps
R00000481,CR000017,2025-08-14,2025-08-17,447.34,447.34,3,Payé en retard
R00000482,CR000017,2025-09-14,2025-09-15,447.34,447.34,1,Payé en retard
R00000483,CR000017,2025-10-14,2025-10-12,447.34,447.34,0,Payé à temps
R00000484,CR000017,2025-11-14,2025-11-10,447.34,447.34,0,Payé à temps
R00000485,CR000017,2025-12-14,2025-12-12,447.34,447.34,0,Payé à temps
R00000486,CR000017,2026-01-14,2026-01-13,447.34,447.34,0,Payé à temps
R00000487,CR000017,2026-02-14,2026-02-12,447.34,447.34,0,Payé à temps
R00000488,CR000017,2026-03-14,2026-03-15,447.34,447.34,1,Payé en retard
R00000489,CR000017,2026-04-14,2026-04-15,447.34,447.34,1,Payé en retard
R00000490,CR000017,2026-05-14,2026-05-11,447.34,447.34,0,Payé à temps
R00000491,CR000017,2026-06-14,2026-06-12,447.34,447.34,0,Payé à temps
R00000492,CR000018,2021-08-07,2021-08-10,555.72,555.72,3,Payé en retard
R00000493,CR000018,2021-09-07,2021-09-10,555.72,555.72,3,Payé en retard
R00000494,CR000018,2021-10-07,2021-10-05,555.72,555.72,0,Payé à temps
R00000495,CR000018,2021-11-07,2021-11-06,555.72,555.72,0,Payé à temps
R00000496,CR000018,2021-12-07,2021-12-07,555.72,555.72,0,Payé à temps
R00000497,CR000018,2022-01-07,2022-01-05,555.72,555.72,0,Payé à temps
R00000498,CR000018,2022-02-07,2022-02-07,555.72,555.72,0,Payé à temps
R00000499,CR000018,2022-03-07,2022-03-03,555.72,555.72,0,Payé à temps
R00000500,CR000018,2022-04-07,2022-04-10,555.72,555.72,3,Payé en retard
R00000501,CR000018,2022-05-07,2022-05-05,555.72,555.72,0,Payé à temps
R00000502,CR000018,2022-06-07,2022-06-02,555.72,555.72,0,Payé à temps
R00000503,CR000018,2022-07-07,2022-07-08,555.72,555.72,1,Payé en retard
R00000504,CR000018,2022-08-07,2022-08-04,555.72,555.72,0,Payé à temps
R00000505,CR000018,2022-09-07,2022-09-07,555.72,555.72,0,Payé à temps
R00000506,CR000018,2022-10-07,2022-10-08,555.72,555.72,1,Payé en retard
R00000507,CR000018,2022-11-07,2022-11-07,555.72,555.72,0,Payé à temps
R00000508,CR000018,2022-12-07,2022-12-09,555.72,555.72,2,Payé en retard
R00000509,CR000018,2023-01-07,2023-01-08,555.72,555.72,1,Payé en retard
R00000510,CR000018,2023-02-07,2023-02-09,555.72,555.72,2,Payé en retard
R00000511,CR000018,2023-03-07,2023-03-07,555.72,555.72,0,Payé à temps
R00000512,CR000018,2023-04-07,2023-04-08,555.72,555.72,1,Payé en retard
R00000513,CR000018,2023-05-07,2023-05-10,555.72,555.72,3,Payé en retard
R00000514,CR000018,2023-06-07,2023-06-04,555.72,555.72,0,Payé à temps
R00000515,CR000018,2023-07-07,2023-07-05,555.72,555.72,0,Payé à temps
R00000516,CR000018,2023-08-07,2023-08-05,555.72,555.72,0,Payé à temps
R00000517,CR000018,2023-09-07,2023-09-05,555.72,555.72,0,Payé à temps
R00000518,CR000018,2023-10-07,2023-10-02,555.72,555.72,0,Payé à temps
R00000519,CR000018,2023-11-07,2023-11-04,555.72,555.72,0,Payé à temps
R00000520,CR000018,2023-12-07,2023-12-05,555.72,555.72,0,Payé à temps
R00000521,CR000018,2024-01-07,2024-01-09,555.72,555.72,2,Payé en retard
R00000522,CR000018,2024-02-07,2024-02-02,555.72,555.72,0,Payé à temps
R00000523,CR000018,2024-03-07,2024-03-05,555.72,555.72,0,Payé à temps
R00000524,CR000018,2024-04-07,2024-04-05,555.72,555.72,0,Payé à temps
R00000525,CR000018,2024-05-07,2024-05-04,555.72,555.72,0,Payé à temps
R00000526,CR000018,2024-06-07,2024-06-07,555.72,555.72,0,Payé à temps
R00000527,CR000018,2024-07-07,2024-07-10,555.72,555.72,3,Payé en retard
R00000528,CR000018,2024-08-07,2024-08-10,555.72,555.72,3,Payé en retard
R00000529,CR000018,2024-09-07,2024-09-08,555.72,555.72,1,Payé en retard
R00000530,CR000018,2024-10-07,2024-10-04,555.72,555.72,0,Payé à temps
R00000531,CR000018,2024-11-07,2024-11-03,555.72,555.72,0,Payé à temps
R00000532,CR000018,2024-12-07,2024-12-03,555.72,555.72,0,Payé à temps
R00000533,CR000018,2025-01-07,2025-01-09,555.72,555.72,2,Payé en retard
R00000534,CR000018,2025-02-07,2025-02-05,555.72,555.72,0,Payé à temps
R00000535,CR000018,2025-03-07,2025-03-04,555.72,555.72,0,Payé à temps
R00000536,CR000018,2025-04-07,2025-04-05,555.72,555.72,0,Payé à temps
R00000537,CR000018,2025-05-07,2025-05-02,555.72,555.72,0,Payé à temps
R00000538,CR000018,2025-06-07,2025-06-02,555.72,555.72,0,Payé à temps
R00000539,CR000018,2025-07-07,2025-07-06,555.72,555.72,0,Payé à temps
R00000540,CR000019,2022-08-23,2022-08-22,581.2,581.2,0,Payé à temps
R00000541,CR000019,2022-09-23,2022-09-26,581.2,581.2,3,Payé en retard
R00000542,CR000019,2022-10-23,2022-10-21,581.2,581.2,0,Payé à temps
R00000543,CR000019,2022-11-23,2022-11-25,581.2,581.2,2,Payé en retard
R00000544,CR000019,2022-12-23,2022-12-24,581.2,581.2,1,Payé en retard
R00000545,CR000019,2023-01-23,2023-01-20,581.2,581.2,0,Payé à temps
R00000546,CR000019,2023-02-23,2023-02-24,581.2,581.2,1,Payé en retard
R00000547,CR000019,2023-03-23,2023-03-20,581.2,581.2,0,Payé à temps
R00000548,CR000019,2023-04-23,2023-04-22,581.2,581.2,0,Payé à temps
R00000549,CR000019,2023-05-23,2023-05-24,581.2,581.2,1,Payé en retard
R00000550,CR000019,2023-06-23,2023-06-24,581.2,581.2,1,Payé en retard
R00000551,CR000019,2023-07-23,2023-07-26,581.2,581.2,3,Payé en retard
R00000552,CR000019,2023-08-23,2023-09-15,581.2,581.2,23,Payé en retard
R00000553,CR000019,2023-09-23,2023-09-25,581.2,581.2,2,Payé en retard
R00000554,CR000019,2023-10-23,2023-10-19,581.2,581.2,0,Payé à temps
R00000555,CR000019,2023-11-23,2023-11-26,581.2,581.2,3,Payé en retard
R00000556,CR000019,2023-12-23,2023-12-22,581.2,581.2,0,Payé à temps
R00000557,CR000019,2024-01-23,2024-01-19,581.2,581.2,0,Payé à temps
R00000558,CR000019,2024-02-23,2024-02-19,581.2,581.2,0,Payé à temps
R00000559,CR000019,2024-03-23,2024-03-24,581.2,581.2,1,Payé en retard
R00000560,CR000019,2024-04-23,2024-04-25,581.2,581.2,2,Payé en retard
R00000561,CR000019,2024-05-23,2024-05-26,581.2,581.2,3,Payé en retard
R00000562,CR000019,2024-06-23,2024-06-19,581.2,581.2,0,Payé à temps
R00000563,CR000019,2024-07-23,2024-07-21,581.2,581.2,0,Payé à temps
R00000564,CR000019,2024-08-23,2024-08-22,581.2,581.2,0,Payé à temps
R00000565,CR000019,2024-09-23,2024-10-12,581.2,581.2,19,Payé en retard
R00000566,CR000019,2024-10-23,2024-10-23,581.2,581.2,0,Payé à temps
R00000567,CR000019,2024-11-23,2024-11-26,581.2,581.2,3,Payé en retard
R00000568,CR000019,2024-12-23,2024-12-22,581.2,581.2,0,Payé à temps
R00000569,CR000019,2025-01-23,2025-01-26,581.2,581.2,3,Payé en retard
R00000570,CR000019,2025-02-23,2025-02-21,581.2,581.2,0,Payé à temps
R00000571,CR000019,2025-03-23,2025-03-19,581.2,581.2,0,Payé à temps
R00000572,CR000019,2025-04-23,2025-04-24,581.2,549.42,1,Payé en retard
R00000573,CR000019,2025-05-23,2025-05-21,581.2,581.2,0,Payé à temps
R00000574,CR000019,2025-06-23,2025-09-23,581.2,581.2,92,Payé en retard
R00000575,CR000019,2025-07-23,2025-07-26,581.2,581.2,3,Payé en retard
R00000576,CR000019,2025-08-23,2025-08-20,581.2,581.2,0,Payé à temps
R00000577,CR000019,2025-09-23,2025-09-27,581.2,581.2,4,Payé en retard
R00000578,CR000019,2025-10-23,2025-10-25,581.2,581.2,2,Payé en retard
R00000579,CR000019,2025-11-23,2025-11-20,581.2,581.2,0,Payé à temps
R00000580,CR000019,2025-12-23,2025-12-23,581.2,581.2,0,Payé à temps
R00000581,CR000019,2026-01-23,,581.2,0.0,91,Impayé
R00000582,CR000019,2026-02-23,2026-02-25,581.2,581.2,2,Payé en retard
R00000583,CR000019,2026-03-23,2026-03-26,581.2,581.2,3,Payé en retard
R00000584,CR000019,2026-04-23,2026-04-25,581.2,581.2,2,Payé en retard
R00000585,CR000019,2026-05-23,2026-05-24,581.2,581.2,1,Payé en retard
R00000586,CR000019,2026-06-23,2026-06-25,581.2,581.2,2,Payé en retard
R00000587,CR000020,2021-12-05,2021-12-06,770.68,770.68,1,Payé en retard
R00000588,CR000020,2022-01-05,2022-01-03,770.68,770.68,0,Payé à temps
R00000589,CR000020,2022-02-05,2022-02-03,770.68,770.68,0,Payé à temps
R00000590,CR000020,2022-03-05,2022-03-04,770.68,770.68,0,Payé à temps
R00000591,CR000020,2022-04-05,2022-04-01,770.68,770.68,0,Payé à temps
R00000592,CR000020,2022-05-05,2022-05-08,770.68,770.68,3,Payé en retard
R00000593,CR000020,2022-06-05,2022-06-04,770.68,770.68,0,Payé à temps
R00000594,CR000020,2022-07-05,2022-07-03,770.68,770.68,0,Payé à temps
R00000595,CR000020,2022-08-05,2022-08-05,770.68,770.68,0,Payé à temps
R00000596,CR000020,2022-09-05,2022-08-31,770.68,770.68,0,Payé à temps
R00000597,CR000020,2022-10-05,2022-09-30,770.68,770.68,0,Payé à temps
R00000598,CR000020,2022-11-05,2022-11-04,770.68,770.68,0,Payé à temps
R00000599,CR000020,2022-12-05,2022-12-01,770.68,770.68,0,Payé à temps
R00000600,CR000020,2023-01-05,2023-01-01,770.68,770.68,0,Payé à temps
R00000601,CR000020,2023-02-05,2023-02-05,770.68,770.68,0,Payé à temps
R00000602,CR000020,2023-03-05,2023-03-03,770.68,770.68,0,Payé à temps
R00000603,CR000020,2023-04-05,2023-04-03,770.68,770.68,0,Payé à temps
R00000604,CR000020,2023-05-05,2023-05-01,770.68,770.68,0,Payé à temps
R00000605,CR000020,2023-06-05,2023-06-07,770.68,770.68,2,Payé en retard
R00000606,CR000020,2023-07-05,2023-07-07,770.68,770.68,2,Payé en retard
R00000607,CR000020,2023-08-05,2023-08-03,770.68,770.68,0,Payé à temps
R00000608,CR000020,2023-09-05,2023-09-07,770.68,770.68,2,Payé en retard
R00000609,CR000020,2023-10-05,2023-10-02,770.68,770.68,0,Payé à temps
R00000610,CR000020,2023-11-05,2023-11-01,770.68,770.68,0,Payé à temps
R00000611,CR000020,2023-12-05,2023-12-05,770.68,770.68,0,Payé à temps
R00000612,CR000020,2024-01-05,2024-01-04,770.68,770.68,0,Payé à temps
R00000613,CR000020,2024-02-05,2024-01-31,770.68,770.68,0,Payé à temps
R00000614,CR000020,2024-03-05,2024-03-07,770.68,770.68,2,Payé en retard
R00000615,CR000020,2024-04-05,2024-04-03,770.68,770.68,0,Payé à temps
R00000616,CR000020,2024-05-05,2024-05-06,770.68,770.68,1,Payé en retard
R00000617,CR000020,2024-06-05,2024-06-04,770.68,770.68,0,Payé à temps
R00000618,CR000020,2024-07-05,2024-06-30,770.68,770.68,0,Payé à temps
R00000619,CR000020,2024-08-05,2024-08-04,770.68,770.68,0,Payé à temps
R00000620,CR000020,2024-09-05,2024-09-05,770.68,770.68,0,Payé à temps
